return,volatility,sharpe_ratio,ADA,BNB,BTC,DOGE,DOT,ETH,LTC,SOL,XRP
0.5799694070934055,0.6649139502558561,0.8722473139121772,0.008384792475213388,0.1532616434340276,0.03483617911834079,0.12541050160852105,0.1697985147617295,0.09509647457952347,0.13978395325074042,0.1377297352579714,0.1356982055139324
0.584256729615835,0.6704667858811977,0.8714178568114207,0.1996934236651983,0.15409410763970596,0.11536790719991775,0.1670335005737762,0.10615208520654948,0.08023782316394361,0.011793735001436012,0.027067379212305415,0.1385600383371671
0.5612360611034585,0.6737955638598206,0.8329471002872623,0.18104294108463348,0.05644775726926029,0.017341090968249505,0.07461442348632372,0.1404173588352578,0.21013371913045004,0.0037829316217967536,0.156570472011544,0.15964930559248447
0.6110005198754433,0.6557193222165704,0.9318019145905886,0.04727578364158432,0.12651923657239256,0.08632079376301735,0.13838840091779137,0.07268446871175985,0.1715798459486487,0.06637692904152356,0.14396269647362583,0.14689184492965637
0.504493835878166,0.6156277803019697,0.8194786720487308,0.09096640464717777,0.17105693036445094,0.15268578571412325,0.08268517998401936,0.13831372144054097,0.12207780824289992,0.1414885655695129,0.08696693727827179,0.013758666759002952
0.5817965792916011,0.6885525077777576,0.8449560094832829,0.19981570278615582,0.03013659498172927,0.12394295254143131,0.19600848404667717,0.010208560278958745,0.21192108771930507,0.11952740414641713,0.07992667112317982,0.028512542376145547
0.6522334585341943,0.7068654460577478,0.9227123240664246,0.056763954952549475,0.04709873970925729,0.007662362568398962,0.16395663977005473,0.01005886390093251,0.10766800938941642,0.17139278069185981,0.2087889543838473,0.22660969463368352
0.6622143644772808,0.7530822460981265,0.8793387015938156,0.1712502033387561,0.02681659330826396,0.0663844517393245,0.26421703192661344,0.023064399078247675,0.17744009295722601,0.09765429737021314,0.12272428917494149,0.05044864110641363
0.466003884435579,0.6236222394472029,0.7472534732703866,0.17715556746645467,0.06456298071502314,0.17514386193256887,0.06450523867582421,0.06160137107033777,0.03652936073604855,0.1921755405347765,0.022386327450399063,0.20593975141856707
0.6143514082165508,0.6850308011918697,0.8968230437925632,0.07714487171501606,0.06235966156024168,0.13596610609739188,0.14748179600169375,0.17742427285551265,0.004282393664506673,0.028431768322298503,0.18250775681766268,0.18440137296567605
